subscriber_id,cohort_month,activity_month,months_since_signup,watch_minutes,sessions
201798,2024-02-01,2024-04-01,2,426,5
201799,2024-02-01,2024-02-01,0,119,7
201799,2024-02-01,2024-03-01,1,345,8
201799,2024-02-01,2024-04-01,2,335,8
201799,2024-02-01,2024-05-01,3,428,6
201799,2024-02-01,2024-06-01,4,480,3
201799,2024-02-01,2024-07-01,5,369,2
201800,2024-02-01,2024-02-01,0,730,11
201801,2024-02-01,2024-02-01,0,315,7
201801,2024-02-01,2024-03-01,1,390,10
201802,2024-02-01,2024-02-01,0,659,8
201802,2024-02-01,2024-03-01,1,427,8
201802,2024-02-01,2024-04-01,2,556,7
201802,2024-02-01,2024-05-01,3,523,5
201802,2024-02-01,2024-06-01,4,409,4
201802,2024-02-01,2024-07-01,5,634,8
201803,2024-02-01,2024-02-01,0,611,9
201804,2024-02-01,2024-02-01,0,723,8
201804,2024-02-01,2024-03-01,1,681,9
201804,2024-02-01,2024-04-01,2,718,7
201805,2024-02-01,2024-02-01,0,320,6
201805,2024-02-01,2024-03-01,1,690,8
201805,2024-02-01,2024-04-01,2,232,5
201806,2024-02-01,2024-02-01,0,689,9
201806,2024-02-01,2024-03-01,1,246,9
201807,2024-02-01,2024-02-01,0,1064,5
201807,2024-02-01,2024-03-01,1,707,11
201807,2024-02-01,2024-04-01,2,781,5
201808,2024-02-01,2024-02-01,0,859,11
201808,2024-02-01,2024-03-01,1,990,8
201809,2024-02-01,2024-02-01,0,215,8
201809,2024-02-01,2024-03-01,1,109,5
201810,2024-02-01,2024-02-01,0,557,10
201811,2024-02-01,2024-02-01,0,685,5
201811,2024-02-01,2024-03-01,1,620,4
201811,2024-02-01,2024-04-01,2,531,8
201812,2024-02-01,2024-02-01,0,881,9
201812,2024-02-01,2024-03-01,1,750,6
201813,2024-02-01,2024-02-01,0,317,7
201814,2024-02-01,2024-02-01,0,464,10
201814,2024-02-01,2024-03-01,1,247,8
201815,2024-02-01,2024-02-01,0,568,7
201816,2024-02-01,2024-02-01,0,354,10
201816,2024-02-01,2024-03-01,1,385,11
201816,2024-02-01,2024-04-01,2,348,7
201816,2024-02-01,2024-05-01,3,243,6
201816,2024-02-01,2024-06-01,4,295,9
201817,2024-02-01,2024-02-01,0,304,14
201818,2024-02-01,2024-02-01,0,898,6
201818,2024-02-01,2024-03-01,1,643,9
201818,2024-02-01,2024-04-01,2,863,11
201818,2024-02-01,2024-05-01,3,855,6
201818,2024-02-01,2024-06-01,4,809,6
201819,2024-02-01,2024-02-01,0,794,11
201820,2024-02-01,2024-02-01,0,623,8
201821,2024-02-01,2024-02-01,0,423,11
201821,2024-02-01,2024-03-01,1,188,7
201821,2024-02-01,2024-04-01,2,528,9
201822,2024-02-01,2024-02-01,0,1048,6
201823,2024-02-01,2024-02-01,0,691,9
201823,2024-02-01,2024-03-01,1,672,6
201823,2024-02-01,2024-04-01,2,523,9
201823,2024-02-01,2024-05-01,3,381,6
201823,2024-02-01,2024-06-01,4,398,6
201824,2024-02-01,2024-02-01,0,825,9
201824,2024-02-01,2024-03-01,1,788,8
201825,2024-02-01,2024-02-01,0,448,9
201826,2024-02-01,2024-02-01,0,434,10
201826,2024-02-01,2024-03-01,1,633,8
201826,2024-02-01,2024-04-01,2,296,9
201826,2024-02-01,2024-05-01,3,390,12
201827,2024-02-01,2024-02-01,0,851,7
201828,2024-02-01,2024-02-01,0,665,9
201828,2024-02-01,2024-03-01,1,654,8
201829,2024-02-01,2024-02-01,0,533,9
201829,2024-02-01,2024-03-01,1,581,9
201829,2024-02-01,2024-04-01,2,407,9
201829,2024-02-01,2024-05-01,3,423,8
201829,2024-02-01,2024-06-01,4,534,7
201829,2024-02-01,2024-07-01,5,570,4
201829,2024-02-01,2024-08-01,6,321,5
201830,2024-02-01,2024-02-01,0,799,11
201830,2024-02-01,2024-03-01,1,776,7
201830,2024-02-01,2024-04-01,2,785,7
201831,2024-02-01,2024-02-01,0,89,4
201831,2024-02-01,2024-03-01,1,161,6
201831,2024-02-01,2024-04-01,2,282,9
201831,2024-02-01,2024-05-01,3,310,2
201831,2024-02-01,2024-06-01,4,198,9
201832,2024-02-01,2024-02-01,0,343,8
201832,2024-02-01,2024-03-01,1,521,10
201833,2024-02-01,2024-02-01,0,986,11
201833,2024-02-01,2024-03-01,1,787,11
201834,2024-02-01,2024-02-01,0,584,8
201834,2024-02-01,2024-03-01,1,447,7
201834,2024-02-01,2024-04-01,2,714,9
201835,2024-02-01,2024-02-01,0,862,4
201835,2024-02-01,2024-03-01,1,539,10
201835,2024-02-01,2024-04-01,2,727,7
201836,2024-02-01,2024-02-01,0,493,10
201836,2024-02-01,2024-03-01,1,409,7
201837,2024-02-01,2024-02-01,0,490,12
201837,2024-02-01,2024-03-01,1,595,7
201838,2024-02-01,2024-02-01,0,739,5
201838,2024-02-01,2024-03-01,1,519,5
201838,2024-02-01,2024-04-01,2,394,5
201838,2024-02-01,2024-05-01,3,321,9
201838,2024-02-01,2024-06-01,4,378,8
201838,2024-02-01,2024-07-01,5,356,5
201839,2024-02-01,2024-02-01,0,151,6
201840,2024-02-01,2024-02-01,0,374,10
201840,2024-02-01,2024-03-01,1,398,6
201840,2024-02-01,2024-04-01,2,137,9
201840,2024-02-01,2024-05-01,3,10,3
201840,2024-02-01,2024-06-01,4,72,5
201840,2024-02-01,2024-07-01,5,195,3
201840,2024-02-01,2024-08-01,6,97,3
201841,2024-02-01,2024-02-01,0,817,11
201841,2024-02-01,2024-03-01,1,680,7
201842,2024-02-01,2024-02-01,0,110,6
201842,2024-02-01,2024-03-01,1,197,10
201842,2024-02-01,2024-04-01,2,143,7
201843,2024-02-01,2024-02-01,0,200,9
201843,2024-02-01,2024-03-01,1,263,6
201843,2024-02-01,2024-04-01,2,392,8
201843,2024-02-01,2024-05-01,3,195,8
201843,2024-02-01,2024-06-01,4,408,5
201843,2024-02-01,2024-07-01,5,192,7
201843,2024-02-01,2024-08-01,6,425,6
201844,2024-02-01,2024-02-01,0,243,12
201845,2024-02-01,2024-02-01,0,566,9
201845,2024-02-01,2024-03-01,1,615,8
201845,2024-02-01,2024-04-01,2,459,7
201846,2024-02-01,2024-02-01,0,692,9
201846,2024-02-01,2024-03-01,1,816,6
201847,2024-02-01,2024-02-01,0,98,8
201848,2024-02-01,2024-02-01,0,967,6
201848,2024-02-01,2024-03-01,1,768,6
201848,2024-02-01,2024-04-01,2,785,7
201848,2024-02-01,2024-05-01,3,743,6
201848,2024-02-01,2024-06-01,4,786,8
201849,2024-02-01,2024-02-01,0,902,8
201849,2024-02-01,2024-03-01,1,768,12
201850,2024-02-01,2024-02-01,0,871,7
201850,2024-02-01,2024-03-01,1,788,13
201850,2024-02-01,2024-04-01,2,683,7
201850,2024-02-01,2024-05-01,3,711,9
201851,2024-02-01,2024-02-01,0,377,10
201852,2024-02-01,2024-02-01,0,553,8
201852,2024-02-01,2024-03-01,1,690,5
201853,2024-02-01,2024-02-01,0,108,10
201854,2024-02-01,2024-02-01,0,280,6
201854,2024-02-01,2024-03-01,1,436,11
201855,2024-02-01,2024-02-01,0,774,12
201856,2024-02-01,2024-02-01,0,655,9
201856,2024-02-01,2024-03-01,1,672,10
201856,2024-02-01,2024-04-01,2,328,7
201857,2024-02-01,2024-02-01,0,378,8
201857,2024-02-01,2024-03-01,1,417,6
201857,2024-02-01,2024-04-01,2,442,5
201857,2024-02-01,2024-05-01,3,159,5
201857,2024-02-01,2024-06-01,4,417,6
201858,2024-02-01,2024-02-01,0,652,10
201858,2024-02-01,2024-03-01,1,507,7
201858,2024-02-01,2024-04-01,2,712,7
201859,2024-02-01,2024-02-01,0,726,9
201859,2024-02-01,2024-03-01,1,759,11
201859,2024-02-01,2024-04-01,2,885,9
201859,2024-02-01,2024-05-01,3,622,8
201859,2024-02-01,2024-06-01,4,773,6
201859,2024-02-01,2024-07-01,5,713,3
201860,2024-02-01,2024-02-01,0,798,7
201860,2024-02-01,2024-03-01,1,945,9
201861,2024-02-01,2024-02-01,0,779,8
201861,2024-02-01,2024-03-01,1,843,9
201862,2024-02-01,2024-02-01,0,930,10
201862,2024-02-01,2024-03-01,1,926,7
201863,2024-02-01,2024-02-01,0,783,7
201863,2024-02-01,2024-03-01,1,627,9
201863,2024-02-01,2024-04-01,2,435,9
201863,2024-02-01,2024-05-01,3,593,7
201863,2024-02-01,2024-06-01,4,429,8
201863,2024-02-01,2024-07-01,5,517,4
201864,2024-02-01,2024-02-01,0,762,7
201864,2024-02-01,2024-03-01,1,360,6
201864,2024-02-01,2024-04-01,2,548,7
201864,2024-02-01,2024-05-01,3,438,7
201864,2024-02-01,2024-06-01,4,621,5
201865,2024-02-01,2024-02-01,0,223,7
201865,2024-02-01,2024-03-01,1,383,8
201865,2024-02-01,2024-04-01,2,57,8
201865,2024-02-01,2024-05-01,3,208,4
201865,2024-02-01,2024-06-01,4,262,4
201865,2024-02-01,2024-07-01,5,145,6
201866,2024-02-01,2024-02-01,0,198,9
201866,2024-02-01,2024-03-01,1,206,8
201866,2024-02-01,2024-04-01,2,115,9
201866,2024-02-01,2024-05-01,3,196,4
201866,2024-02-01,2024-06-01,4,83,7
201866,2024-02-01,2024-07-01,5,0,3
201866,2024-02-01,2024-08-01,6,38,6
201867,2024-02-01,2024-02-01,0,582,10
201868,2024-02-01,2024-02-01,0,783,11
201868,2024-02-01,2024-03-01,1,660,10
201868,2024-02-01,2024-04-01,2,821,6
201868,2024-02-01,2024-05-01,3,617,8
201869,2024-02-01,2024-02-01,0,913,8
201870,2024-02-01,2024-02-01,0,334,9
201870,2024-02-01,2024-03-01,1,239,14
201870,2024-02-01,2024-04-01,2,621,12
201870,2024-02-01,2024-05-01,3,588,6
201871,2024-02-01,2024-02-01,0,876,10
201871,2024-02-01,2024-03-01,1,923,9
201871,2024-02-01,2024-04-01,2,741,8
201872,2024-02-01,2024-02-01,0,725,7
201872,2024-02-01,2024-03-01,1,836,10
201872,2024-02-01,2024-04-01,2,743,8
201873,2024-02-01,2024-02-01,0,823,11
201873,2024-02-01,2024-03-01,1,711,8
201873,2024-02-01,2024-04-01,2,731,5
201874,2024-02-01,2024-02-01,0,776,4
201874,2024-02-01,2024-03-01,1,902,8
201874,2024-02-01,2024-04-01,2,681,10
201875,2024-02-01,2024-02-01,0,645,9
201875,2024-02-01,2024-03-01,1,408,7
201876,2024-02-01,2024-02-01,0,776,7
201876,2024-02-01,2024-03-01,1,929,9
201877,2024-02-01,2024-02-01,0,327,9
201877,2024-02-01,2024-03-01,1,227,7
201877,2024-02-01,2024-04-01,2,187,8
201877,2024-02-01,2024-05-01,3,347,5
201877,2024-02-01,2024-06-01,4,225,5
201878,2024-02-01,2024-02-01,0,205,7
201878,2024-02-01,2024-03-01,1,192,8
201879,2024-02-01,2024-02-01,0,766,6
201879,2024-02-01,2024-03-01,1,966,7
201879,2024-02-01,2024-04-01,2,712,5
201879,2024-02-01,2024-05-01,3,725,5
201880,2024-02-01,2024-02-01,0,596,8
201881,2024-02-01,2024-02-01,0,468,10
201881,2024-02-01,2024-03-01,1,677,9
201882,2024-02-01,2024-02-01,0,602,9
201883,2024-02-01,2024-02-01,0,895,6
201883,2024-02-01,2024-03-01,1,966,8
201884,2024-02-01,2024-02-01,0,639,8
201884,2024-02-01,2024-03-01,1,580,13
201884,2024-02-01,2024-04-01,2,753,8
201884,2024-02-01,2024-05-01,3,884,9
201884,2024-02-01,2024-06-01,4,707,5
201885,2024-02-01,2024-02-01,0,486,8
201885,2024-02-01,2024-03-01,1,402,5
201885,2024-02-01,2024-04-01,2,400,6
201886,2024-02-01,2024-02-01,0,558,9
201886,2024-02-01,2024-03-01,1,316,9
201886,2024-02-01,2024-04-01,2,384,9
201887,2024-02-01,2024-02-01,0,634,8
201888,2024-02-01,2024-02-01,0,646,9
201888,2024-02-01,2024-03-01,1,753,5
201889,2024-02-01,2024-02-01,0,808,8
201889,2024-02-01,2024-03-01,1,727,7
201889,2024-02-01,2024-04-01,2,616,7
201890,2024-02-01,2024-02-01,0,793,8
201890,2024-02-01,2024-03-01,1,600,11
201890,2024-02-01,2024-04-01,2,450,3
201891,2024-02-01,2024-02-01,0,885,8
201892,2024-02-01,2024-02-01,0,713,8
201892,2024-02-01,2024-03-01,1,492,8
201892,2024-02-01,2024-04-01,2,536,9
201892,2024-02-01,2024-05-01,3,798,4
201892,2024-02-01,2024-06-01,4,503,4
201893,2024-02-01,2024-02-01,0,499,8
201893,2024-02-01,2024-03-01,1,429,6
201893,2024-02-01,2024-04-01,2,526,6
201894,2024-02-01,2024-02-01,0,194,9
201894,2024-02-01,2024-03-01,1,257,8
201895,2024-02-01,2024-02-01,0,485,10
201895,2024-02-01,2024-03-01,1,287,8
201896,2024-02-01,2024-02-01,0,107,9
201896,2024-02-01,2024-03-01,1,51,12
201896,2024-02-01,2024-04-01,2,354,8
201896,2024-02-01,2024-05-01,3,167,7
201897,2024-02-01,2024-02-01,0,466,5
201897,2024-02-01,2024-03-01,1,481,7
201898,2024-02-01,2024-02-01,0,583,12
201898,2024-02-01,2024-03-01,1,558,8
201899,2024-02-01,2024-02-01,0,308,5
201899,2024-02-01,2024-03-01,1,353,6
201899,2024-02-01,2024-04-01,2,428,7
201900,2024-02-01,2024-02-01,0,742,7
201900,2024-02-01,2024-03-01,1,645,7
201900,2024-02-01,2024-04-01,2,711,11
201900,2024-02-01,2024-05-01,3,599,6
201901,2024-02-01,2024-02-01,0,451,9
201901,2024-02-01,2024-03-01,1,650,5
201902,2024-02-01,2024-02-01,0,806,9
201902,2024-02-01,2024-03-01,1,772,11
201902,2024-02-01,2024-04-01,2,777,2
201902,2024-02-01,2024-05-01,3,914,7
201902,2024-02-01,2024-06-01,4,738,7
201902,2024-02-01,2024-07-01,5,727,7
201903,2024-02-01,2024-02-01,0,470,9
201903,2024-02-01,2024-03-01,1,249,7
201903,2024-02-01,2024-04-01,2,434,8
201903,2024-02-01,2024-05-01,3,245,8
201903,2024-02-01,2024-06-01,4,174,5
201904,2024-02-01,2024-02-01,0,480,8
201904,2024-02-01,2024-03-01,1,296,5
201904,2024-02-01,2024-04-01,2,411,7
201905,2024-02-01,2024-02-01,0,594,8
201906,2024-02-01,2024-02-01,0,189,10
201907,2024-02-01,2024-02-01,0,953,8
201907,2024-02-01,2024-03-01,1,884,8
201907,2024-02-01,2024-04-01,2,782,7
201907,2024-02-01,2024-05-01,3,704,6
201908,2024-02-01,2024-02-01,0,839,9
201909,2024-02-01,2024-02-01,0,649,11
201909,2024-02-01,2024-03-01,1,437,6
201909,2024-02-01,2024-04-01,2,729,6
201909,2024-02-01,2024-05-01,3,466,7
201910,2024-02-01,2024-02-01,0,900,8
201910,2024-02-01,2024-03-01,1,923,6
201910,2024-02-01,2024-04-01,2,500,6
201911,2024-02-01,2024-02-01,0,667,11
201911,2024-02-01,2024-03-01,1,600,12
201911,2024-02-01,2024-04-01,2,512,9
201911,2024-02-01,2024-05-01,3,668,7
201912,2024-02-01,2024-02-01,0,879,9
201912,2024-02-01,2024-03-01,1,852,7
201913,2024-02-01,2024-02-01,0,193,7
201913,2024-02-01,2024-03-01,1,105,5
201913,2024-02-01,2024-04-01,2,362,6
201913,2024-02-01,2024-05-01,3,362,8
201914,2024-02-01,2024-02-01,0,610,10
201915,2024-02-01,2024-02-01,0,489,12
201915,2024-02-01,2024-03-01,1,409,13
201916,2024-02-01,2024-02-01,0,270,8
201916,2024-02-01,2024-03-01,1,145,8
201916,2024-02-01,2024-04-01,2,162,6
201917,2024-02-01,2024-02-01,0,480,9
201917,2024-02-01,2024-03-01,1,838,8
201917,2024-02-01,2024-04-01,2,636,8
201918,2024-02-01,2024-02-01,0,903,9
201918,2024-02-01,2024-03-01,1,814,10
201918,2024-02-01,2024-04-01,2,1008,9
201918,2024-02-01,2024-05-01,3,700,4
201919,2024-02-01,2024-02-01,0,481,12
201919,2024-02-01,2024-03-01,1,501,6
201920,2024-02-01,2024-02-01,0,876,13
201920,2024-02-01,2024-03-01,1,840,8
201920,2024-02-01,2024-04-01,2,721,11
201921,2024-02-01,2024-02-01,0,491,6
201921,2024-02-01,2024-03-01,1,474,7
201921,2024-02-01,2024-04-01,2,517,7
201922,2024-02-01,2024-02-01,0,779,8
201923,2024-02-01,2024-02-01,0,552,4
201924,2024-02-01,2024-02-01,0,542,10
201925,2024-02-01,2024-02-01,0,944,9
201925,2024-02-01,2024-03-01,1,743,11
201925,2024-02-01,2024-04-01,2,833,7
201926,2024-02-01,2024-02-01,0,326,10
201926,2024-02-01,2024-03-01,1,386,9
201926,2024-02-01,2024-04-01,2,258,6
201926,2024-02-01,2024-05-01,3,149,6
201926,2024-02-01,2024-06-01,4,383,6
201927,2024-02-01,2024-02-01,0,759,10
201927,2024-02-01,2024-03-01,1,823,10
201927,2024-02-01,2024-04-01,2,631,7
201927,2024-02-01,2024-05-01,3,421,9
201927,2024-02-01,2024-06-01,4,638,7
201927,2024-02-01,2024-07-01,5,548,7
201928,2024-02-01,2024-02-01,0,619,10
201929,2024-02-01,2024-02-01,0,631,6
201930,2024-02-01,2024-02-01,0,520,7
201931,2024-02-01,2024-02-01,0,416,7
201932,2024-02-01,2024-02-01,0,711,7
201932,2024-02-01,2024-03-01,1,662,5
201932,2024-02-01,2024-04-01,2,660,5
201932,2024-02-01,2024-05-01,3,402,5
201932,2024-02-01,2024-06-01,4,484,8
201933,2024-02-01,2024-02-01,0,602,8
201933,2024-02-01,2024-03-01,1,831,8
201933,2024-02-01,2024-04-01,2,726,4
201934,2024-02-01,2024-02-01,0,882,12
201934,2024-02-01,2024-03-01,1,956,6
201934,2024-02-01,2024-04-01,2,869,11
201934,2024-02-01,2024-05-01,3,780,3
201935,2024-02-01,2024-02-01,0,762,11
201935,2024-02-01,2024-03-01,1,914,5
201935,2024-02-01,2024-04-01,2,662,8
201935,2024-02-01,2024-05-01,3,897,9
201935,2024-02-01,2024-06-01,4,794,7
201935,2024-02-01,2024-07-01,5,688,2
201936,2024-02-01,2024-02-01,0,149,6
201936,2024-02-01,2024-03-01,1,334,7
201936,2024-02-01,2024-04-01,2,456,6
201936,2024-02-01,2024-05-01,3,390,6
201937,2024-02-01,2024-02-01,0,483,10
201937,2024-02-01,2024-03-01,1,765,5
201937,2024-02-01,2024-04-01,2,703,10
201938,2024-02-01,2024-02-01,0,448,7
201938,2024-02-01,2024-03-01,1,432,9
201938,2024-02-01,2024-04-01,2,476,10
201939,2024-02-01,2024-02-01,0,720,10
201939,2024-02-01,2024-03-01,1,565,6
201940,2024-02-01,2024-02-01,0,508,6
201940,2024-02-01,2024-03-01,1,730,12
201940,2024-02-01,2024-04-01,2,561,9
201940,2024-02-01,2024-05-01,3,496,6
201941,2024-02-01,2024-02-01,0,572,5
201941,2024-02-01,2024-03-01,1,723,7
201941,2024-02-01,2024-04-01,2,675,6
201941,2024-02-01,2024-05-01,3,764,6
201942,2024-02-01,2024-02-01,0,226,6
201942,2024-02-01,2024-03-01,1,360,7
201942,2024-02-01,2024-04-01,2,419,8
201942,2024-02-01,2024-05-01,3,400,5
201942,2024-02-01,2024-06-01,4,120,7
201943,2024-02-01,2024-02-01,0,447,7
201943,2024-02-01,2024-03-01,1,487,6
201944,2024-02-01,2024-02-01,0,433,6
201944,2024-02-01,2024-03-01,1,357,6
201944,2024-02-01,2024-04-01,2,228,10
201944,2024-02-01,2024-05-01,3,191,6
201945,2024-02-01,2024-02-01,0,344,10
201945,2024-02-01,2024-03-01,1,218,9
201945,2024-02-01,2024-04-01,2,274,7
201946,2024-02-01,2024-02-01,0,605,10
201946,2024-02-01,2024-03-01,1,699,8
201946,2024-02-01,2024-04-01,2,597,7
201946,2024-02-01,2024-05-01,3,678,10
201946,2024-02-01,2024-06-01,4,616,7
201947,2024-02-01,2024-02-01,0,818,8
201947,2024-02-01,2024-03-01,1,570,7
201947,2024-02-01,2024-04-01,2,420,11
201947,2024-02-01,2024-05-01,3,633,6
201947,2024-02-01,2024-06-01,4,587,6
201947,2024-02-01,2024-07-01,5,603,5
201947,2024-02-01,2024-08-01,6,497,3
201948,2024-02-01,2024-02-01,0,453,7
201948,2024-02-01,2024-03-01,1,429,6
201949,2024-02-01,2024-02-01,0,547,8
201950,2024-02-01,2024-02-01,0,765,11
201950,2024-02-01,2024-03-01,1,374,8
201950,2024-02-01,2024-04-01,2,633,10
201951,2024-02-01,2024-02-01,0,469,5
201952,2024-02-01,2024-02-01,0,992,9
201952,2024-02-01,2024-03-01,1,1008,12
201952,2024-02-01,2024-04-01,2,1035,5
201952,2024-02-01,2024-05-01,3,706,10
201953,2024-02-01,2024-02-01,0,295,7
201953,2024-02-01,2024-03-01,1,378,10
201953,2024-02-01,2024-04-01,2,510,6
201953,2024-02-01,2024-05-01,3,387,6
201954,2024-02-01,2024-02-01,0,361,9
201954,2024-02-01,2024-03-01,1,131,6
201954,2024-02-01,2024-04-01,2,184,6
201955,2024-02-01,2024-02-01,0,596,7
201955,2024-02-01,2024-03-01,1,274,6
201956,2024-02-01,2024-02-01,0,347,9
201956,2024-02-01,2024-03-01,1,370,9
201956,2024-02-01,2024-04-01,2,346,7
201956,2024-02-01,2024-05-01,3,388,8
201956,2024-02-01,2024-06-01,4,334,7
201957,2024-02-01,2024-02-01,0,799,9
201957,2024-02-01,2024-03-01,1,872,6
201957,2024-02-01,2024-04-01,2,796,3
201957,2024-02-01,2024-05-01,3,660,10
201957,2024-02-01,2024-06-01,4,588,8
201957,2024-02-01,2024-07-01,5,672,3
201957,2024-02-01,2024-08-01,6,743,8
201958,2024-02-01,2024-02-01,0,454,6
201958,2024-02-01,2024-03-01,1,364,10
201959,2024-02-01,2024-02-01,0,678,10
201959,2024-02-01,2024-03-01,1,681,7
201960,2024-02-01,2024-02-01,0,434,6
201960,2024-02-01,2024-03-01,1,622,6
201960,2024-02-01,2024-04-01,2,442,8
201961,2024-02-01,2024-02-01,0,819,8
201961,2024-02-01,2024-03-01,1,686,9
201962,2024-02-01,2024-02-01,0,704,9
201962,2024-02-01,2024-03-01,1,549,9
201962,2024-02-01,2024-04-01,2,628,8
201962,2024-02-01,2024-05-01,3,640,9
201962,2024-02-01,2024-06-01,4,981,7
201963,2024-02-01,2024-02-01,0,384,10
201964,2024-02-01,2024-02-01,0,679,9
201964,2024-02-01,2024-03-01,1,757,9
201965,2024-02-01,2024-02-01,0,527,7
201965,2024-02-01,2024-03-01,1,639,9
201965,2024-02-01,2024-04-01,2,414,9
201966,2024-02-01,2024-02-01,0,522,6
201966,2024-02-01,2024-03-01,1,351,11
201966,2024-02-01,2024-04-01,2,531,7
201966,2024-02-01,2024-05-01,3,517,6
201966,2024-02-01,2024-06-01,4,585,5
201967,2024-02-01,2024-02-01,0,400,12
201967,2024-02-01,2024-03-01,1,440,6
201968,2024-02-01,2024-02-01,0,625,8
201968,2024-02-01,2024-03-01,1,631,6
201968,2024-02-01,2024-04-01,2,578,9
201968,2024-02-01,2024-05-01,3,390,10
201968,2024-02-01,2024-06-01,4,549,5
201968,2024-02-01,2024-07-01,5,565,5
201968,2024-02-01,2024-08-01,6,244,5
201969,2024-02-01,2024-02-01,0,340,9
201969,2024-02-01,2024-03-01,1,165,12
201969,2024-02-01,2024-04-01,2,200,10
201969,2024-02-01,2024-05-01,3,161,4
201969,2024-02-01,2024-06-01,4,117,4
201969,2024-02-01,2024-07-01,5,375,7
201970,2024-02-01,2024-02-01,0,785,8
201970,2024-02-01,2024-03-01,1,465,9
201971,2024-02-01,2024-02-01,0,823,10
201972,2024-02-01,2024-02-01,0,810,9
201972,2024-02-01,2024-03-01,1,881,6
201973,2024-02-01,2024-02-01,0,401,10
201973,2024-02-01,2024-03-01,1,280,7
201973,2024-02-01,2024-04-01,2,384,9
201973,2024-02-01,2024-05-01,3,473,10
201973,2024-02-01,2024-06-01,4,399,6
201974,2024-02-01,2024-02-01,0,721,8
201974,2024-02-01,2024-03-01,1,684,7
201974,2024-02-01,2024-04-01,2,720,9
201974,2024-02-01,2024-05-01,3,778,8
201975,2024-02-01,2024-02-01,0,1039,8
201975,2024-02-01,2024-03-01,1,688,11
201975,2024-02-01,2024-04-01,2,1098,5
201975,2024-02-01,2024-05-01,3,528,7
201975,2024-02-01,2024-06-01,4,720,6
201976,2024-02-01,2024-02-01,0,856,6
201976,2024-02-01,2024-03-01,1,895,8
201976,2024-02-01,2024-04-01,2,996,9
201976,2024-02-01,2024-05-01,3,858,9
201977,2024-02-01,2024-02-01,0,608,8
201977,2024-02-01,2024-03-01,1,645,7
201977,2024-02-01,2024-04-01,2,677,5
201977,2024-02-01,2024-05-01,3,687,7
201977,2024-02-01,2024-06-01,4,624,5
201978,2024-02-01,2024-02-01,0,488,9
201978,2024-02-01,2024-03-01,1,712,6
201978,2024-02-01,2024-04-01,2,456,10
201978,2024-02-01,2024-05-01,3,400,10
201978,2024-02-01,2024-06-01,4,524,5
201978,2024-02-01,2024-07-01,5,316,4
201979,2024-02-01,2024-02-01,0,372,10
201979,2024-02-01,2024-03-01,1,344,7
201979,2024-02-01,2024-04-01,2,184,6
201979,2024-02-01,2024-05-01,3,332,6
201980,2024-02-01,2024-02-01,0,1116,9
201980,2024-02-01,2024-03-01,1,909,6
201980,2024-02-01,2024-04-01,2,841,5
201980,2024-02-01,2024-05-01,3,803,7
201981,2024-02-01,2024-02-01,0,174,10
201981,2024-02-01,2024-03-01,1,192,8
201981,2024-02-01,2024-04-01,2,424,8
201982,2024-02-01,2024-02-01,0,906,5
201982,2024-02-01,2024-03-01,1,783,8
201983,2024-02-01,2024-02-01,0,749,7
201983,2024-02-01,2024-03-01,1,799,8
201983,2024-02-01,2024-04-01,2,711,6
201983,2024-02-01,2024-05-01,3,752,4
201984,2024-02-01,2024-02-01,0,479,9
201984,2024-02-01,2024-03-01,1,507,4
201984,2024-02-01,2024-04-01,2,330,5
201984,2024-02-01,2024-05-01,3,264,7
201985,2024-02-01,2024-02-01,0,863,8
201985,2024-02-01,2024-03-01,1,627,5
201985,2024-02-01,2024-04-01,2,692,9
201985,2024-02-01,2024-05-01,3,541,6
201985,2024-02-01,2024-06-01,4,701,5
201985,2024-02-01,2024-07-01,5,846,7
201986,2024-02-01,2024-02-01,0,400,13
201987,2024-02-01,2024-02-01,0,270,9
201987,2024-02-01,2024-03-01,1,330,7
201988,2024-02-01,2024-02-01,0,659,7
201988,2024-02-01,2024-03-01,1,416,10
201989,2024-02-01,2024-02-01,0,759,8
201989,2024-02-01,2024-03-01,1,801,8
201990,2024-02-01,2024-02-01,0,312,7
201990,2024-02-01,2024-03-01,1,209,5
201990,2024-02-01,2024-04-01,2,318,10
201990,2024-02-01,2024-05-01,3,0,8
201991,2024-02-01,2024-02-01,0,583,9
201991,2024-02-01,2024-03-01,1,557,6
201991,2024-02-01,2024-04-01,2,719,6
201991,2024-02-01,2024-05-01,3,586,6
201991,2024-02-01,2024-06-01,4,430,8
201991,2024-02-01,2024-07-01,5,684,5
201991,2024-02-01,2024-08-01,6,747,8
201992,2024-02-01,2024-02-01,0,255,5
201992,2024-02-01,2024-03-01,1,440,6
201992,2024-02-01,2024-04-01,2,200,5
201992,2024-02-01,2024-05-01,3,300,6
201992,2024-02-01,2024-06-01,4,281,8
201992,2024-02-01,2024-07-01,5,289,5
201993,2024-02-01,2024-02-01,0,119,8
201994,2024-02-01,2024-02-01,0,161,6
201994,2024-02-01,2024-03-01,1,165,10
201994,2024-02-01,2024-04-01,2,179,9
201994,2024-02-01,2024-05-01,3,312,7
201994,2024-02-01,2024-06-01,4,79,8
201995,2024-02-01,2024-02-01,0,806,10
201995,2024-02-01,2024-03-01,1,701,6
201995,2024-02-01,2024-04-01,2,840,6
201996,2024-02-01,2024-02-01,0,197,4
201996,2024-02-01,2024-03-01,1,445,7
